종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,BPS,주당배당금,배당수익률,PER,PBR,PCR,PSR
251370,와이엠티,코스닥,화학,19150,-350,286387828700,2021-01-11,-,19150,900,5222,0,0,21.8045862442748,3.1597353960177,20.8496408613139,2.9909956
199820,제일전기공업,코스닥,일반전기전자,25700,-1550,2.85527e+11,2021-01-11,-,25700,1472,6617,125,0.49,17.46,4.59271653543307,26.7557339449541,1.9961498973306
298540,더네이쳐홀딩스,코스닥,유통,39100,-400,284348024800,2021-01-11,-,39100,3167,12200,0,0,17.5032739130435,3.73743647214854,34.3661841463415,1.19763157671058
077360,덕산하이메탈,코스닥,일반전기전자,12500,100,283981262500,2021-01-11,-,12500,563,8904,0,0,24.6455167098214,1.38014893575,37.812299609589,5.32876036969112
228760,지노믹트리,코스닥,제약,14150,-350,282804942250,2021-01-11,-,14150,,5450,0,0,,2.57175560661765,,932.690033333333
082800,비보존 헬스케어,코스닥,IT H/W,2010,-35,282708696930,2021-01-11,-,2010,,905,0,0,,2.59365777,,6.28241548733333
089600,나스미디어,코스닥,기타서비스,32200,-800,281901050200,2021-01-11,-,32200,2156,14753,660,2.05,13.5570215,1.82413222011757,8.61958774382716,2.38696275982906
065350,신성델타테크,코스닥,일반전기전자,10250,-700,281710467000,2021-01-11,-,10250,261,5302,80,0.78,47.0487923389831,2.07464779372197,43.3731054375,0.611831330835354
205470,휴마시스,코스닥,제약,8220,-600,281319759300,2021-01-11,-,8220,,541,0,0,,18.3502692269737,348.6551153125,30.3178361141304
110790,크리스에프앤씨,코스닥,섬유·의류,24000,300,281171520000,2021-01-11,-,24000,2140,18523,400,1.67,10.9360226612903,1.24983116129032,10.5121458139535,1.04513819653179
100700,세운메디칼,코스닥,제약,6400,-390,2.8032e+11,2021-01-11,-,6400,219,2174,50,0.78,29.6456842105263,2.92758835758836,20.8617777777778,4.20977578475336
353810,이지바이오,코스닥,음식료·담배,8170,-2180,279346352400,2021-01-11,-,8170,,,,,,,,
102120,어보브반도체,코스닥,IT H/W,15950,-600,278481465350,2021-01-11,-,15950,815,5175,200,1.25,20.0004233992537,2.96794765836102,15.2275950880682,2.11360941285489
356860,티엘비,코스닥,일반전기전자,56600,-4400,278263429000,2021-01-11,-,56600,2272,6680,70,0.12,24.91,10.9190067228464,51.1469262280702,1.95531508718981
082210,옵트론텍,코스닥,IT H/W,11750,-250,278192424250,2021-01-11,-,11750,461,4750,30,0.26,29.003039975,2.9716229482582,15.5096470454545,1.2140242768941
036630,세종텔레콤,코스닥,통신방송서비스,463,-1,277950996338,2021-01-11,-,463,4,557,0,0,106.673334696923,0.823732314261955,,1.02874877675074
288330,브릿지바이오테라퓨틱스,코스닥,제약,14450,-650,277167964300,2021-01-11,-,14450,142,4021,0,0,207.304226692308,3.59327326266667,,4.62256423156089
038290,마크로젠,코스닥,기타서비스,26050,-1050,276954586700,2021-01-11,-,26050,,10686,0,0,,2.57408320408163,19.1369772,2.26889754210957
036890,진성티이씨,코스닥,기계·장비,12300,-450,276531896400,2021-01-11,-,12300,1102,6213,200,1.63,12.2630552727273,1.9311898067287,9.20775481228669,0.758681709786277
099320,쎄트렉아이,코스닥,IT H/W,37850,-450,275112232950,2021-01-11,-,37850,992,8775,210,0.55,41.5918978333333,4.64281650232558,9.24264396296296,4.26583567521368
348350,위드텍,코스닥,의료·정밀기기,54000,-4300,274957200000,2021-01-11,-,54000,2969,12730,0,0,23.0008896551724,5.24185304518664,15.422561849711,4.52988658743633
060280,큐렉소,코스닥,유통,8230,-180,274907192030,2021-01-11,-,8230,,1318,0,0,,6.25548233272727,,8.00119833255814
220100,퓨쳐켐,코스닥,제약,21500,-1150,272032555500,2021-01-11,-,21500,,1421,0,0,,25.628842826087,,35.9428893292683
144960,뉴파워프라즈마,코스닥,기계·장비,6220,-180,271768121280,2021-01-11,-,6220,135,3269,0,0,50.2862381672727,2.0471821607698,60.1248499826087,4.59425763986711
023900,풍국주정,코스닥,음식료·담배,21550,-100,2.7153e+11,2021-01-11,-,21550,618,10607,160,0.74,34.3269230769231,1.81525423728814,15.4768786127168,2.20551894563427
104480,티케이케미칼,코스닥,화학,2985,135,271322870490,2021-01-11,-,2985,110,2989,0,0,27.5556684126316,0.963484909532573,1308.8942496,0.421679848453608
017890,한국알콜,코스닥,화학,12550,-600,271152288000,2021-01-11,-,12550,1545,15175,100,0.8,8.56077283018868,0.814092631578948,19.0372430769231,0.934222978723404
079370,제우스,코스닥,기계·장비,26050,-700,270503200000,2021-01-11,-,26050,1359,21560,200,0.77,19.423309352518,1.18,40.9066666666667,0.834571870170015
092130,이크레더블,코스닥,기타서비스,22400,-550,269776640000,2021-01-11,-,22400,1134,4460,740,3.3,19.911499270073,5.07984245810056,19.2103901408451,6.66962200488998
033540,파라텍,코스닥,기계·장비,15800,-1100,268342302000,2021-01-11,-,15800,,3139,0,0,,4.81364471751413,27.1919717553192,2.01899316350711
036030,KTH,코스닥,유통,7510,1480,268219815220,2021-01-11,-,7510,40,5741,0,0,187.75,1.70038348643902,6.98554338116233,1.08153464076947
290670,대보마그네틱,코스닥,기계·장비,37650,-800,268047631350,2021-01-11,-,37650,593,5448,0,0,63.49,7.89093842329545,163.388842647059,11.6218005230126
148150,세경하이테크,코스닥,일반전기전자,23000,-350,2.67766e+11,2021-01-11,-,23000,1991,11869,250,1.09,12.6075687203791,1.91656844380403,11.0381618257261,0.94567970138642
126340,비나텍,코스닥,IT H/W,54100,-2900,265160330000,2021-01-11,-,54100,1027,4223,0,0,52.68,11.1969353448276,118.076772727273,6.04113720930233
207760,미스터블루,코스닥,IT S/W & SVC,10700,-450,264788994500,2021-01-11,-,10700,495,1750,25,0.23,22.2719715,6.2299220979021,15.4487663583815,4.18252985915493
253840,수젠텍,코스닥,의료·정밀기기,17300,-1200,264602911800,2021-01-11,-,17300,,1838,0,0,,11.0951187786885,,71.242341631579
045970,코아시아,코스닥,IT H/W,9990,-410,262885611240,2021-01-11,-,9990,303,4597,60,0.6,43.0227337777778,1.90473101054111,8.63194977070064,0.617551202551834
288620,에스퓨얼셀,코스닥,일반전기전자,40000,-1000,261772640000,2021-01-11,-,40000,263,5422,50,0.13,152.09,8.057689075,,6.78542237894737
036200,유니셈,코스닥,IT H/W,8520,-230,261259179960,2021-01-11,-,8520,749,4198,50,0.59,11.9172321204545,2.11776338166397,15.2429713168605,1.46468774664804
035810,이지홀딩스,코스닥,음식료·담배,4695,-1115,261232724985,2021-01-11,-,4695,39,7110,50,1.06,44.5124984,0.353564079320734,2.39492106419295,0.159869026391727
129890,앱코,코스닥,IT H/W,26850,-1400,260142454200,2021-01-11,-,26850,575,1337,0,0,72.9423109142857,25.0292243333333,,3.02844707236062
217600,켐온,코스닥,기타서비스,4070,-70,259915653800,2021-01-11,-,4070,32,581,0,0,127.19,6.88531967654987,56.7656355555556,12.2222660287081
074430,아미노로직스,코스닥,유통,2930,-160,257332652920,2021-01-11,-,2930,,590,0,0,,5.0766961849711,73.1890366666667,13.8673964210526
053300,한국정보인증,코스닥,IT S/W & SVC,8130,180,253371450000,2021-01-11,-,8130,229,2735,100,1.23,34.3253943661972,2.86044953051643,22.5657685185185,5.72089906103286
352770,클리노믹스,코스닥,기타서비스,18950,-2750,252321921950,2021-01-11,-,18950,,452,0,0,,50.5975358,,61.7043119512195
179900,유티아이,코스닥,IT H/W,15550,100,252017217250,2021-01-11,-,15550,317,3900,100,0.64,52.0935910714286,4.12372530290792,20.25861875,4.04530263470681
092730,네오팜,코스닥,화학,30700,1200,251965982700,2021-01-11,-,30700,2570,12878,750,2.44,13.7003083359375,2.48860851513718,13.7003083359375,3.16160961598558
120240,대정화금,코스닥,화학,35100,-1650,250452224100,2021-01-11,-,35100,855,17078,300,0.85,41.05,2.05591026751855,23.0909180972222,3.13293863630653
090850,이지웰,코스닥,기타서비스,10450,250,248149472450,2021-01-11,-,10450,243,1650,90,0.86,49.39243088,6.78467457142857,25.9960162526316,3.00075521749696
047820,초록뱀,코스닥,오락·문화,1940,-65,248125028060,2021-01-11,-,1940,99,874,0,0,31.4950221402439,2.38466464958449,22.4573201347826,5.32493157835052
095190,이엠코리아,코스닥,기계·장비,6200,-110,247517460200,2021-01-11,-,6200,,2076,0,0,,3.43627174787798,,3.05536426639151
033160,엠케이전자,코스닥,IT H/W,11300,450,246426885700,2021-01-11,-,11300,336,13992,40,0.35,33.1722593239437,0.269569693487467,,0.321928705850191
058110,멕아이씨에스,코스닥,의료·정밀기기,35200,-2200,246022128000,2021-01-11,-,35200,,754,0,0,,57.9110528571429,,18.8547613953488
234690,녹십자웰빙,코스닥,제약,13850,-500,245869022600,2021-01-11,-,13850,400,4685,80,0.58,34.62,2.93381965144231,45.2025546296296,3.64863669656203
063080,게임빌,코스닥,IT S/W & SVC,37250,550,245670902000,2021-01-11,-,37250,2110,38098,0,0,17.5306022647059,0.935699335949765,,1.98845863886572
264450,유비쿼스,코스닥,IT H/W,23950,-750,245384658700,2021-01-11,-,23950,1089,8612,450,1.88,21.99,2.77052254081633,12.4673514336735,2.35187765255053
053280,예스24,코스닥,IT S/W & SVC,14250,-650,2.451e+11,2021-01-11,-,14250,,3715,200,1.4,,3.85931677018634,8.25714285714286,0.466303939962477
054780,키이스트,코스닥,오락·문화,14300,500,244120533800,2021-01-11,-,14300,,2555,0,0,,3.59000785,10.4772761287554,2.43633267265469
032300,한국파마,코스닥,제약,22300,-1500,243219432300,2021-01-11,-,22300,629,3028,50,0.22,35.45,10.0866482932331,35.77397928,4.05907480484115
061250,화일약품,코스닥,제약,11650,-400,243119784150,2021-01-11,-,11650,235,6906,125,1.07,49.57,2.10627710636516,67.9701314864865,2.31361073137075
065530,전파기지국,코스닥,통신방송서비스,4595,-120,242891700000,2021-01-11,-,4595,45,1322,50,1.09,102.11,3.43325321888412,12.5646282722513,2.7808157589803
300120,라온피플,코스닥,IT H/W,23050,-750,241966360800,2021-01-11,-,23050,989,6090,150,0.65,28.9304888571429,3.86968322292994,51.7055545531915,7.89013332467532
082850,우리바이오,코스닥,일반전기전자,5350,-130,240310647300,2021-01-11,-,5350,107,2078,0,0,53.30254856,1.88570336886792,3.64531107173252,0.143406354490016
041830,인바디,코스닥,의료·정밀기기,17550,-550,240150374100,2021-01-11,-,17550,1532,10209,140,0.8,12.2080800196078,1.78143656938484,10.2911087768595,2.12677055849701
054450,텔레칩스,코스닥,IT H/W,17750,3150,239729920250,2021-01-11,-,17750,663,7624,120,0.68,27.011822,2.17668080194175,9.04024687903226,1.69590107866868
006620,동구바이오제약,코스닥,제약,24950,-950,239619800000,2021-01-11,-,24950,1585,8918,100,0.4,15.74,2.79603033838973,23.7247326732673,1.91389616613419
115960,연우,코스닥,화학,19300,-650,239281400000,2021-01-11,-,19300,1355,16906,160,0.83,14.722625,1.18005772900763,5.6729380733945,0.839579429735234
125210,아모그린텍,코스닥,IT H/W,14500,-700,239203455000,2021-01-11,-,14500,109,2317,0,0,133.03,6.45620446335079,,2.6405461509636
092070,디엔에프,코스닥,화학,22200,-150,238912581600,2021-01-11,-,22200,220,8388,0,0,109.330389,2.66364181395349,61.6735527692308,4.09059278571429
119610,인터로조,코스닥,의료·정밀기기,20350,-300,237625688300,2021-01-11,-,20350,1494,10970,300,1.47,13.3687670852273,1.78927985323194,10.0123532212766,2.54093197300216
051500,CJ프레시웨이,코스닥,유통,19950,-150,236838140700,2021-01-11,-,19950,434,16967,250,1.25,47.7191201960784,0.841810837080595,3.0962787913486,0.0796594262053615
067900,와이엔텍,코스닥,기타서비스,13000,-300,236595567000,2021-01-11,-,13000,1012,7405,0,0,13.006821513587,1.77541183864985,7.84673822459016,2.42723646906694
191420,테고사이언스,코스닥,제약,29200,-1300,236100512800,2021-01-11,-,29200,106,5914,0,0,258.291086111111,4.86322128661088,,36.8987265873016
087010,펩트론,코스닥,제약,15300,-1150,234495450000,2021-01-11,-,15300,,1743,0,0,,11.2676937206406,,175.901218638889
012790,신일제약,코스닥,제약,21500,-1500,2.34393e+11,2021-01-11,-,21500,672,9044,150,0.7,31.99,2.27843181818182,18.7461219512195,3.80490594059406
067290,JW신약,코스닥,제약,5620,-300,234169472920,2021-01-11,-,5620,33,1514,60,1.07,174.665742921429,3.71065311213961,56.8679163,2.38567843990244
067170,오텍,코스닥,운송장비·부품,15150,-150,233182815750,2021-01-11,-,15150,719,9288,130,0.86,22.6558671728972,1.27454142350158,,0.254560305313452
151860,KG ETS,코스닥,기타서비스,6450,-140,2.322e+11,2021-01-11,-,6450,2789,6733,110,1.71,2.31,0.959405940594059,23.730612244898,1.44536979490367
100790,미래에셋벤처투자,코스닥,금융,5040,-110,231844147920,2021-01-11,-,5040,310,3345,185,3.67,16.7787174539568,1.51739865068315,,
031330,에스에이엠티,코스닥,유통,2310,-95,230988604770,2021-01-11,-,2310,380,2383,140,6.06,6.22309725478723,0.981907078388586,5.10891827030568,0.192773485565991
187420,제노포커스,코스닥,제약,10300,-1750,230711863000,2021-01-11,-,10300,,2358,0,0,,3.96877268092692,,14.9428286845638
048870,시너지이노베이션,코스닥,의료·정밀기기,3140,-235,229910511120,2021-01-11,-,3140,54,1153,0,0,70.7792444,2.51964947702265,44.0700955698113,4.27786641978022
215360,우리산업,코스닥,운송장비·부품,25150,-1800,229673899450,2021-01-11,-,25150,802,12469,120,0.48,31.211981760274,1.95409491295026,11.8055682305699,0.714703471925972
071670,에이테크솔루션,코스닥,기계·장비,22900,2800,2.29e+11,2021-01-11,-,22900,145,7007,0,0,152.5,3.01553672316384,36.1864406779661,0.93558282208589
121440,골프존뉴딘홀딩스,코스닥,유통,5310,-200,227463503580,2021-01-11,-,5310,,10475,117,2.2,,0.514386656216458,40.3567916947368,1.00495287313237
270870,뉴트리,코스닥,음식료·담배,24900,250,226919277600,2021-01-11,-,24900,1056,6336,150,0.6,23.7423467368421,3.86219681506849,30.0736392,1.80297597122302
065450,빅텍,코스닥,의료·정밀기기,7900,1020,226357120000,2021-01-11,-,7900,77,1520,0,0,102.6,5.35185715710723,21.6777244444444,4.37978514285714
227950,엔투텍,코스닥,기계·장비,3830,-90,224501110740,2021-01-11,-,3830,,1138,0,0,,3.37,,
111710,남화산업,코스닥,오락·문화,10900,-200,224409200000,2021-01-11,-,10900,150,6556,50,0.46,72.67,1.66229037037037,34.0013939393939,14.9606133333333
291650,압타머사이언스,코스닥,기타서비스,26400,-2050,223505726400,2021-01-11,-,26400,,924,0,0,,31.5332519130435,,543.9485955
200670,휴메딕스,코스닥,제약,22350,-1100,222856185900,2021-01-11,-,22350,1094,11243,500,2.24,21.1408488173077,1.81107765815486,15.9322338913043,2.7972624389313
054950,제이브이엠,코스닥,기계·장비,35150,-800,222531416200,2021-01-11,-,35150,993,19525,400,1.14,38.5312159310345,1.80809912944984,12.015110344086,2.02980065758401
239610,에이치엘사이언스,코스닥,음식료·담배,43100,-800,221626578800,2021-01-11,-,43100,3722,15065,400,0.93,11.58,2.7040605862069,10.260267271028,1.71137739360873
256840,한국비엔씨,코스닥,제약,4285,-195,220813060260,2021-01-11,-,4285,,558,0,0,,8.06582128695652,58.5833335578947,12.5772128542373
331920,셀레믹스,코스닥,제약,27200,-1900,220473625600,2021-01-11,-,27200,,800,0,0,,43.2561023076923,,44.1042611764706
214180,민앤지,코스닥,IT S/W & SVC,17700,0,218815825200,2021-01-11,-,17700,1380,9384,230,1.3,12.4315401117318,1.03596167597765,8.4933041221374,1.79890515763945
054920,한컴위드,코스닥,IT S/W & SVC,7740,-310,218400206940,2021-01-11,-,7740,1905,4404,0,0,6.50583737002967,1.73729571608558,121.803732983333,13.8763746436709
160980,싸이맥스,코스닥,IT H/W,19850,-50,216846223550,2021-01-11,-,19850,312,9725,250,1.26,51.2399016904762,2.03602258372753,307.439410142857,2.57733637245509
086820,바이오솔루션,코스닥,제약,26600,-1550,215231931600,2021-01-11,-,26600,,5985,0,0,,4.42421005821206,,23.9106184044944
136540,윈스,코스닥,IT S/W & SVC,17600,-100,214685908800,2021-01-11,-,17600,1323,9299,350,1.99,14.7045143013699,1.85553940190147,12.4817388837209,2.61493189768575
104460,디와이피엔에프,코스닥,기계·장비,20000,-450,214272500000,2021-01-11,-,20000,2212,6402,350,1.75,9.77427873222749,3.06444697251114,9.04549479166667,1.24539421044686
043370,평화정공,코스닥,운송장비·부품,10200,200,2.142e+11,2021-01-11,-,10200,1506,27452,180,1.76,6.64556962025316,0.364267129228101,4.82758620689655,0.192943770672547
043610,지니뮤직,코스닥,IT S/W & SVC,3675,-70,213574234650,2021-01-11,-,3675,126,2627,0,0,29.17,1.40816712901113,74.1472829655172,0.932872540563991
090360,로보스타,코스닥,기계·장비,21900,0,2.13525e+11,2021-01-11,-,21900,,9889,0,0,,2.10879149377593,,1.14722065462754
068790,DMS,코스닥,기계·장비,8680,-210,213294169480,2021-01-11,-,8680,768,7205,75,0.86,12.4711835595376,1.29970768421687,10.9518515522843,1.09965074199796
040350,큐로컴,코스닥,IT S/W & SVC,1785,-80,213248396865,2021-01-11,-,1785,,430,0,0,,5.75093268856383,,14.3202032509934
039860,나노엔텍,코스닥,의료·정밀기기,7930,-500,212494873110,2021-01-11,-,7930,219,1546,0,0,37.7499133,5.24815867829268,52.4815867829268,8.18154014486692
282880,코윈테크,코스닥,기계·장비,22950,-500,212321741400,2021-01-11,-,22950,2118,10940,470,2.05,10.84,2.04841659108527,24.8701873176471,2.32048948627882
086980,쇼박스,코스닥,오락·문화,3390,30,2.12214e+11,2021-01-11,-,3390,52,2247,50,1.47,65.8248484848485,1.54386638237385,,2.76012706480305
236200,슈프리마,코스닥,일반전기전자,29350,-550,211122562550,2021-01-11,-,29350,3650,18961,0,0,8.2069968011583,1.55836669464809,7.93138869962687,2.94814448196949
034810,해성산업,코스닥,기타서비스,11650,-350,211086058750,2021-01-11,-,11650,238,14265,175,1.5,92.5643288043478,1.52615022401434,36.7065441810345,10.4875840517241
042370,비츠로테크,코스닥,금융,9430,280,210797022390,2021-01-11,-,9430,746,6932,50,0.53,12.64,1.36,,
019550,SBI인베스트먼트,코스닥,금융,1300,-20,210686547500,2021-01-11,-,1300,71,583,0,0,18.31,2.22948727513228,54.0221916666667,
126700,하이비젼시스템,코스닥,의료·정밀기기,14100,-750,210683779200,2021-01-11,-,14100,607,8297,50,0.35,24.5477554285714,1.64697400638978,,1.53652120417288
285490,노바텍,코스닥,기타제조,41700,1500,209389794600,2021-01-11,-,41700,548,2838,242,0.58,81.8785522857143,12.0121229401198,77.1547896538462,15.37183548659
302430,이노메트리,코스닥,기계·장비,21450,-900,206997133200,2021-01-11,-,21450,480,5433,400,1.86,45.2603514782609,3.98083397323136,,6.52657105956113
217730,강스템바이오텍,코스닥,제약,8330,-80,206889427780,2021-01-11,-,8330,,2936,0,0,,2.89218818049491,,33.1155546666667
153710,옵티팜,코스닥,제약,14250,-950,206261026500,2021-01-11,-,14250,,2477,0,0,,5.69220258426966,506.60603,14.7914169343066
086040,바이오톡스텍,코스닥,기타서비스,14100,-950,206214234300,2021-01-11,-,14100,,2070,0,0,,6.703181375,149.385184928571,8.07487486100386
278650,노터스,코스닥,기타서비스,27050,-1750,206103904400,2021-01-11,-,27050,650,5581,0,0,51.430734,5.02346704186047,41.5402082307692,4.69584962608696
014620,성광벤드,코스닥,금속,7200,-240,2.0592e+11,2021-01-11,-,7200,221,15359,100,1.39,33.3512903225807,0.470698839062144,13.0049056603774,1.02163043478261
241690,유니테크노,코스닥,운송장비·부품,17250,3950,205749720000,2021-01-11,-,17250,472,5492,0,0,34.9305942857143,2.9503971040724,28.349467826087,2.38259839220463
160550,NEW,코스닥,오락·문화,7360,280,205388940160,2021-01-11,-,7360,,3979,0,0,,1.9023768733388,,1.55428780737265
214260,라파스,코스닥,화학,24300,-1850,204555358800,2021-01-11,-,24300,18,5733,0,0,2049.762546,4.27925374947808,,11.2624315714286
126880,제이엔케이히터,코스닥,기계·장비,8780,-200,203739048340,2021-01-11,-,8780,357,4014,0,0,29.70227584,2.33613405483146,18.5639224,0.922021866430155
023600,삼보판지,코스닥,종이·목재,12550,800,202933500000,2021-01-11,-,12550,1784,21975,125,1,7.15859375,0.524332400813835,4.00325242718447,0.561764305177112
299900,위지윅스튜디오,코스닥,오락·문화,6450,-130,201856110450,2021-01-11,-,6450,204,1978,0,0,40.0135589928571,3.17838199092199,560.1898259,4.82922263706897
037460,삼지전자,코스닥,IT H/W,12350,-350,201533746700,2021-01-11,-,12350,892,12357,140,1.13,15.7315248057554,0.659632563499246,4.49934557201646,0.146266351036789
086890,이수앱지스,코스닥,제약,7130,-240,201526854680,2021-01-11,-,7130,,2073,0,0,,3.61500598115942,,9.50230143619048
018120,진로발효,코스닥,음식료·담배,30350,-250,200950992000,2021-01-11,-,30350,1961,11835,1350,4.45,14.2518434042553,2.53086891687657,13.5777697297297,2.27320126696833
054210,이랜텍,코스닥,IT H/W,8320,-820,199994238080,2021-01-11,-,8320,571,7484,100,1.2,17.9587960132231,1.32098134808511,4.61361850870488,0.298081525048011
106240,파인테크닉스,코스닥,IT H/W,4575,-215,198587647200,2021-01-11,-,4575,8,1327,0,0,660.511919466667,2.38739248,123.8459849,1.47545477170514
123420,선데이토즈,코스닥,IT S/W & SVC,20700,-850,198095729400,2021-01-11,-,20700,318,14294,0,0,67.4673861,1.47954794078947,44.9782574,2.39812983767773
050110,캠시스,코스닥,IT H/W,2880,-30,198031720320,2021-01-11,-,2880,31,1566,0,0,104.770071331579,1.50577258343419,6.12501955476923,0.290687989967874
021320,KCC건설,코스닥,건설,9230,-130,1.97522e+11,2021-01-11,-,9230,1319,17642,150,1.63,7,0.517001324503311,2.08290288153682,0.118823744292237
214610,미코바이오메드,코스닥,의료·정밀기기,10850,-850,196946422400,2021-01-11,-,10850,,79,0,0,,193.3160736,,47.1502618536585
049960,쎌바이오텍,코스닥,제약,20950,-1050,1.9693e+11,2021-01-11,-,20950,976,11022,600,2.86,27.3513888888889,1.90086872586873,19.306862745098,4.28108695652174
138580,비즈니스온,코스닥,IT S/W & SVC,17300,-600,196812412000,2021-01-11,-,17300,462,3905,285,1.65,45.6350377272727,5.38322160857909,40.1588332,12.7894373248408
091120,이엠텍,코스닥,IT H/W,12250,-600,196746466000,2021-01-11,-,12250,24,11185,0,0,509.934718,1.11889131760834,9.80643688461539,0.760529035048471
220260,켐트로스,코스닥,화학,7460,-140,196370005220,2021-01-11,-,7460,11,1692,0,0,678.18,4.49562321797753,44.4567184888889,4.56747107762557
337930,브랜드엑스코퍼레이션,코스닥,IT S/W & SVC,10300,-400,196348570400,2021-01-11,-,10300,537,852,0,0,27.5911378947368,14.7670878873239,37.4451157142857,3.27133616224649
225530,보광산업,코스닥,비금속,5400,-180,196229125800,2021-01-11,-,5400,175,1889,50,0.93,30.86,2.86630431580502,15.2794332425197,3.89656229277108
023160,태광,코스닥,금속,7400,-270,1.961e+11,2021-01-11,-,7400,418,16280,100,1.35,18.7462962962963,0.462871513488797,,1.06670179135933
009520,포스코엠텍,코스닥,금속,4705,-170,195928917615,2021-01-11,-,4705,254,2160,80,1.7,18.52,2.211690226,24.8815150425,0.689477382542432
091580,상신이디피,코스닥,IT H/W,14900,0,195109405900,2021-01-11,-,14900,380,4905,50,0.34,42.9163211875,3.31720357004831,37.4542439454545,1.4589117684136
067280,멀티캠퍼스,코스닥,IT S/W & SVC,32900,-1300,194991029100,2021-01-11,-,32900,3162,18503,600,1.82,10.4515242580645,1.73260562566845,7.96714554098361,0.674994275
203650,드림시큐리티,코스닥,출판·매체복제,3850,-180,194832152900,2021-01-11,-,3850,69,1271,0,0,77.730438144,3.02217877698289,84.4896066782609,6.74743386666667
067990,도이치모터스,코스닥,유통,6700,-160,194731600600,2021-01-11,-,6700,2036,8689,0,0,3.47735001071429,0.742966808851583,5.57970202292264,0.16110829866799
053080,원방테크,코스닥,기계·장비,45300,-2550,194524677900,2021-01-11,-,45300,3571,25476,0,0,14.2262795071942,1.97547737412587,21.4940527336957,0.865784961252189
019210,와이지-원,코스닥,금속,6360,-280,194449488840,2021-01-11,-,6360,41,10380,120,1.89,142.16825835,0.601315896344411,5.78591749098837,0.465036359088785
200780,비씨월드제약,코스닥,제약,21800,-1700,193853971200,2021-01-11,-,21800,722,11025,100,0.46,31.123344,1.95120656115108,14.2746164210526,3.6721933926499
051160,지어소프트,코스닥,IT S/W & SVC,13300,400,193841581500,2021-01-11,-,13300,,572,0,0,,22.3987897894737,23.9088205617978,1.33326129699248
347000,센코,코스닥,일반전기전자,24850,-1600,193100503400,2021-01-11,-,24850,,1950,0,0,,14.826388752,84.2408451818182,9.36009390909091
208640,썸에이지,코스닥,출판·매체복제,1430,80,193076058890,2021-01-11,-,1430,,205,0,0,,5.45777887338028,,53.8197638902778
003100,선광,코스닥,운송,29250,50,1.9305e+11,2021-01-11,-,29250,831,46250,350,1.2,38.676,0.629902280130293,4.30690423162584,1.33365517241379
109610,에스와이,코스닥,금속,4110,-40,192456175200,2021-01-11,-,4110,,3489,0,0,,1.54625607419885,30.8490761032787,0.495078569402789
203690,프로스테믹스,코스닥,제약,4205,-150,192407966340,2021-01-11,-,4205,,621,0,0,,6.75076099014085,,27.0030439605634
148140,비디아이,코스닥,기계·장비,9440,-610,192383471200,2021-01-11,-,9440,,2592,0,0,,6.14707303908795,25.5020462567568,1.46745833825817
031980,피에스케이홀딩스,코스닥,IT H/W,8920,240,192336563400,2021-01-11,-,8920,950,15958,150,1.68,22.6661842678571,2.14409851182432,,4.52246907007126
058610,에스피지,코스닥,IT H/W,9170,-500,191441860750,2021-01-11,-,9170,370,6336,100,1.09,26.1526430067568,1.47507285251524,23.6011656402439,0.613989715260152
027050,코리아나,코스닥,화학,4770,-95,1.908e+11,2021-01-11,-,4770,19,1953,0,0,320.333333333333,2.48,29.5692307692308,1.63993174061433
290550,디케이티,코스닥,IT H/W,23150,-1050,190555358950,2021-01-11,-,23150,966,7085,0,0,24.1209315126582,3.26853102830189,19.8495165572917,0.564274086319218
050960,수산아이앤티,코스닥,출판·매체복제,28200,-1550,190378200000,2021-01-11,-,28200,430,11277,75,0.27,85.3186724137931,3.25130289093298,45.819287037037,15.464009375
330350,위더스제약,코스닥,제약,21600,-500,189916164000,2021-01-11,-,21600,1036,8730,205,0.95,20.85,2.47,,
080580,오킨스전자,코스닥,IT H/W,21450,400,189610471050,2021-01-11,-,21450,18,1845,0,0,1935.883131,14.8914087,64.5294377,10.0565357454545
041930,동아화성,코스닥,화학,12000,400,1.896e+11,2021-01-11,-,12000,684,6826,50,0.42,19.434,1.75238954012624,11.2988372093023,0.673622183708839
311690,천랩,코스닥,기타서비스,48550,-150,188973495400,2021-01-11,-,48550,,8101,0,0,,5.95818965695793,,38.3558459166667
063570,한국전자금융,코스닥,금융,5530,-110,188836935840,2021-01-11,-,5530,150,4581,110,1.99,42.1155312,1.16843335635019,3.67286609302326,0.669918311770944
089230,THE E&M,코스닥,IT S/W & SVC,1175,-70,188483733400,2021-01-11,-,1175,,574,0,0,,2.73873613658537,21.3882250666667,4.0102922
228850,레이언스,코스닥,의료·정밀기기,11350,-100,188308008900,2021-01-11,-,11350,933,11711,300,2.64,12.6407725714286,0.95635283993824,19.5599322947368,1.47241962599049
104540,코렌텍,코스닥,의료·정밀기기,16150,-700,187756379300,2021-01-11,-,16150,246,2671,0,0,74.87003608,6.26003646153846,47.9936128717949,4.65609677114428
037070,파세코,코스닥,일반전기전자,13400,-400,1.876e+11,2021-01-11,-,13400,618,5415,250,1.87,21.68,2.47493403693931,11.0352941176471,1.03991130820399
023910,대한약품,코스닥,제약,31200,-550,1.872e+11,2021-01-11,-,31200,4694,27796,400,1.28,6.65,1.12410071942446,5.31161473087819,1.11078199052133
