종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,PCR,PSR
091990,셀트리온헬스케어,코스닥,유통,98700,1000,14983629431400,2020-11-20,-,98700,435,226.9,11029,8.95,0,0,,
096530,씨젠,코스닥,제약,210500,2400,5522261210000,2020-11-20,-,210500,1026,205.17,5815,36.2,100,0.05,,
028300,에이치엘비,코스닥,운송장비·부품,96100,2900,5060120514000,2020-11-20,-,96100,,,3835,25.06,0,0,,
196170,알테오젠,코스닥,기타서비스,170700,5700,4793751030000,2020-11-20,-,170700,,,2519,67.76,0,0,,
068760,셀트리온제약,코스닥,제약,130900,2300,4687612383300,2020-11-20,-,130900,241,543.15,7826,16.73,0,0,,
293490,카카오게임즈,코스닥,IT S/W & SVC,48250,300,3566393201250,2020-11-20,-,48250,197,244.92,7443,6.48,0,0,,
247540,에코프로비엠,코스닥,일반전기전자,151300,-1300,3182620615800,2020-11-20,-,151300,1750,86.46,18010,8.4,150,0.1,,
095700,제넥신,코스닥,기타서비스,125100,-3600,3035015196300,2020-11-20,-,125100,,,12496,10.01,0,0,,
035760,CJ ENM,코스닥,통신방송서비스,135500,1300,2971400367000,2020-11-20,-,135500,5310,25.52,134364,1.01,1400,1.03,,
032500,케이엠더블유,코스닥,IT H/W,71500,3500,2847193134500,2020-11-20,-,71500,2654,26.94,5444,13.13,0,0,,
263750,펄어비스,코스닥,IT S/W & SVC,211100,400,2761156335000,2020-11-20,-,211100,13002,16.24,45229,4.67,0,0,,
145020,휴젤,코스닥,제약,212500,8900,2692403687500,2020-11-20,-,212500,3641,58.36,55220,3.85,0,0,,
036490,SK머티리얼즈,코스닥,IT H/W,247900,1400,2614768136700,2020-11-20,-,247900,13507,18.35,44730,5.54,3850,1.55,,
253450,스튜디오드래곤,코스닥,오락·문화,80300,800,2258598100000,2020-11-20,-,80300,941,85.33,15242,5.27,0,0,,
235980,메드팩토,코스닥,기타서비스,104100,5100,2116857052200,2020-11-20,-,104100,,,3897,26.71,0,0,,
058470,리노공업,코스닥,IT H/W,127000,0,1935780990000,2020-11-20,-,127000,3485,36.44,19694,6.45,1200,0.94,,
357780,솔브레인,코스닥,화학,246400,6400,1916638662400,2020-11-20,-,246400,,,,,,,,
240810,원익IPS,코스닥,IT H/W,38900,50,1909363748900,2020-11-20,-,38900,899,43.27,11543,3.37,0,0,,
278280,천보,코스닥,화학,172700,200,1.727e+12,2020-11-20,-,172700,2348,73.55,21034,8.21,300,0.17,,
039200,오스코텍,코스닥,제약,57800,700,1687777975800,2020-11-20,-,57800,,,1708,33.84,0,0,,
140410,메지온,코스닥,기타서비스,190300,10600,1683860415600,2020-11-20,-,190300,,,4920,38.68,0,0,,
268600,셀리버리,코스닥,기타서비스,205000,-3600,1672206935000,2020-11-20,-,205000,,,3489,58.76,0,0,,
005290,동진쎄미켐,코스닥,IT H/W,31650,-250,1627268735100,2020-11-20,-,31650,1138,27.81,6931,4.57,90,0.28,,
200130,콜마비앤에이치,코스닥,제약,53700,3200,1586489064600,2020-11-20,-,53700,1844,29.12,8544,6.29,250,0.47,,
078340,컴투스,코스닥,IT S/W & SVC,121100,3700,1558123462000,2020-11-20,-,121100,9160,13.22,71478,1.69,1400,1.16,,
060250,NHN한국사이버결제,코스닥,IT S/W & SVC,66800,100,1534489052400,2020-11-20,-,66800,1109,60.23,5535,12.07,230,0.34,,
035900,JYP Ent.,코스닥,오락·문화,39900,100,1416349930800,2020-11-20,-,39900,947,42.13,4477,8.91,155,0.39,,
056190,에스에프에이,코스닥,기계·장비,38250,350,1373510070000,2020-11-20,-,38250,3939,9.71,24380,1.57,1056,2.76,,
030190,NICE평가정보,코스닥,기타서비스,22600,1000,1372154932000,2020-11-20,-,22600,682,33.14,3692,6.12,230,1.02,,
034230,파라다이스,코스닥,오락·문화,15050,50,1368687213600,2020-11-20,-,15050,177,85.03,13924,1.08,100,0.66,,
237690,에스티팜,코스닥,제약,71800,-3900,1339500800000,2020-11-20,-,71800,,,16132,4.45,0,0,,
039030,이오테크닉스,코스닥,IT H/W,107800,1600,1328047490000,2020-11-20,-,107800,984,109.55,31593,3.41,150,0.14,,
141080,레고켐바이오,코스닥,기타서비스,55400,3000,1312082852400,2020-11-20,-,55400,641,86.43,4741,11.69,0,0,,
000250,삼천당제약,코스닥,제약,57100,1300,1300055141100,2020-11-20,-,57100,488,117.01,7142,7.99,50,0.09,,
098460,고영,코스닥,기계·장비,94300,500,1294828679300,2020-11-20,-,94300,2192,43.02,17763,5.31,550,0.58,,
086900,메디톡스,코스닥,제약,213200,-38400,1274392126800,2020-11-20,-,213200,4490,47.48,41423,5.15,800,0.38,,
067630,에이치엘비생명과학,코스닥,기타서비스,27050,1200,1273255753650,2020-11-20,-,27050,,,7094,3.81,0,0,,
069080,웹젠,코스닥,IT S/W & SVC,35900,200,1267660735600,2020-11-20,-,35900,1369,26.22,10064,3.57,0,0,,
066970,엘앤에프,코스닥,IT H/W,44100,150,1237389948900,2020-11-20,-,44100,,,5040,8.75,50,0.11,,
298380,에이비엘바이오,코스닥,제약,26750,950,1237086518750,2020-11-20,-,26750,,,2914,9.18,0,0,,
064760,티씨케이,코스닥,IT H/W,104600,100,1.221205e+12,2020-11-20,-,104600,4011,26.08,18883,5.54,900,0.86,,
086450,동국제약,코스닥,제약,27200,500,1.209312e+12,2020-11-20,-,27200,1283,21.2,8031,3.39,160,0.59,,
084850,아이티엠반도체,코스닥,IT H/W,52200,300,1206122812200,2020-11-20,-,52200,2220,23.51,11668,4.47,0,0,,
046890,서울반도체,코스닥,IT H/W,19050,700,1110717870000,2020-11-20,-,19050,601,31.7,11339,1.68,156,0.82,,
022100,포스코 ICT,코스닥,기타서비스,6850,50,1041437893650,2020-11-20,-,6850,258,26.55,2402,2.85,50,0.73,,
082270,젬백스,코스닥,기계·장비,26100,1650,1033489634400,2020-11-20,-,26100,,,2467,10.58,0,0,,
085660,차바이오텍,코스닥,제약,19250,900,1010729912500,2020-11-20,-,19250,884,21.78,7187,2.68,0,0,,
214150,클래시스,코스닥,의료·정밀기기,15400,100,996521187200,2020-11-20,-,15400,534,28.84,1366,11.27,46,0.3,,
088800,에이스테크,코스닥,IT H/W,24300,800,995277650400,2020-11-20,-,24300,,,2275,10.68,0,0,,
086520,에코프로,코스닥,IT H/W,44700,700,987431537700,2020-11-20,-,44700,964,46.37,12459,3.59,300,0.67,,
053030,바이넥스,코스닥,제약,29600,-750,939831020800,2020-11-20,-,29600,273,108.42,5056,5.85,0,0,,
028150,GS홈쇼핑,코스닥,통신방송서비스,141900,3100,931218750000,2020-11-20,-,141900,18339,7.74,174659,0.81,6500,4.58,,
178920,PI첨단소재,코스닥,화학,30650,750,900077769300,2020-11-20,-,30650,603,50.83,8557,3.58,315,1.03,,
218410,RFHIC,코스닥,일반전기전자,37300,1400,889516226000,2020-11-20,-,37300,857,43.52,8351,4.47,200,0.54,,
101490,에스앤에스텍,코스닥,IT H/W,41350,150,887017333450,2020-11-20,-,41350,528,78.31,4489,9.21,50,0.12,,
036540,SFA반도체,코스닥,IT H/W,5380,10,884796430140,2020-11-20,-,5380,146,36.85,2066,2.6,0,0,,
041960,코미팜,코스닥,제약,13700,300,879346501200,2020-11-20,-,13700,,,1146,11.95,0,0,,
131370,알서포트,코스닥,IT S/W & SVC,16500,2500,878906869500,2020-11-20,-,16500,166,99.4,1163,14.19,20,0.12,,
084990,헬릭스미스,코스닥,기타서비스,32700,2700,875238847800,2020-11-20,-,32700,,,6867,4.76,0,0,,
183490,엔지켐생명과학,코스닥,제약,102400,400,843284582400,2020-11-20,-,102400,,,9036,11.33,0,0,,
112040,위메이드,코스닥,IT S/W & SVC,49800,3400,8.3664e+11,2020-11-20,-,49800,,,14108,3.53,600,1.2,,
122870,와이지엔터테인먼트,코스닥,오락·문화,44600,750,821129217400,2020-11-20,-,44600,,,18508,2.41,0,0,,
178320,서진시스템,코스닥,IT H/W,45150,3000,817245069900,2020-11-20,-,45150,2688,16.8,14558,3.1,300,0.66,,
230360,에코마케팅,코스닥,기타서비스,25050,150,813570743700,2020-11-20,-,25050,975,25.69,3293,7.61,670,2.67,,
290650,엘앤씨바이오,코스닥,제약,37150,550,812730847200,2020-11-20,-,37150,331,112.24,2635,14.1,100,0.27,,
108320,실리콘웍스,코스닥,IT H/W,49500,-700,805082850000,2020-11-20,-,49500,2370,20.89,29033,1.7,830,1.68,,
323990,박셀바이오,코스닥,기타서비스,106500,5200,801199500000,2020-11-20,-,106500,,,1394,76.4,0,0,,
084370,유진테크,코스닥,IT H/W,34250,0,784874438500,2020-11-20,-,34250,257,133.27,10366,3.3,230,0.67,,
025900,동화기업,코스닥,종이·목재,38050,-850,768548435100,2020-11-20,-,38050,1581,24.07,26226,1.45,150,0.39,,
083790,크리스탈지노믹스,코스닥,기타서비스,16700,550,764047428100,2020-11-20,-,16700,,,3538,4.72,0,0,,
115450,지트리비앤티,코스닥,유통,28750,300,754736116250,2020-11-20,-,28750,,,2556,11.25,0,0,,
122450,KMH,코스닥,통신방송서비스,33200,-1050,752577002400,2020-11-20,-,33200,668,49.7,9669,3.43,70,0.21,,
213420,덕산네오룩스,코스닥,IT H/W,31200,100,749112374400,2020-11-20,-,31200,798,39.1,6662,4.68,0,0,,
033640,네패스,코스닥,IT H/W,32150,350,741353344300,2020-11-20,-,32150,1349,23.83,9053,3.55,270,0.84,,
090460,비에이치,코스닥,IT H/W,22050,-50,738072770400,2020-11-20,-,22050,1926,11.45,8551,2.58,0,0,,
025980,아난티,코스닥,숙박·음식,8470,80,721464325890,2020-11-20,-,8470,,,4451,1.9,0,0,,
041510,에스엠,코스닥,오락·문화,30450,550,714052530450,2020-11-20,-,30450,,,18944,1.61,0,0,,
214370,케어젠,코스닥,제약,66400,2200,713335200000,2020-11-20,-,66400,2814,23.6,20200,3.29,2800,4.22,,
067160,아프리카TV,코스닥,IT S/W & SVC,59400,800,682789159800,2020-11-20,-,59400,3164,18.77,10346,5.74,550,0.93,,
092040,아미코젠,코스닥,음식료·담배,35350,50,679232928500,2020-11-20,-,35350,5,7070,6354,5.56,0,0,,
003380,하림지주,코스닥,금융,7330,160,676865540600,2020-11-20,-,7330,736,9.96,18633,0.39,50,0.68,,
092190,서울바이오시스,코스닥,IT H/W,17700,850,676558658100,2020-11-20,-,17700,147,120.41,4404,4.02,38,0.21,,
018000,유니슨,코스닥,기계·장비,5600,-20,676499084800,2020-11-20,-,5600,,,731,7.66,0,0,,
290510,코리아센터,코스닥,IT S/W & SVC,9250,-2300,675248261000,2020-11-20,-,9250,101,91.58,2528,3.66,0,0,,
100090,삼강엠앤티,코스닥,금속,18950,50,665006172300,2020-11-20,-,18950,,,4829,3.92,0,0,,
058820,CMG제약,코스닥,제약,4750,45,659738159000,2020-11-20,-,4750,25,190,1297,3.66,0,0,,
078600,대주전자재료,코스닥,IT H/W,43300,300,658235558500,2020-11-20,-,43300,,,5269,8.22,0,0,,
048260,오스템임플란트,코스닥,의료·정밀기기,46050,1350,657857267850,2020-11-20,-,46050,,,5602,8.22,0,0,,
089980,상아프론테크,코스닥,화학,41750,-100,656508938750,2020-11-20,-,41750,842,49.58,9392,4.45,160,0.38,,
206640,바디텍메드,코스닥,제약,27500,-200,645880400000,2020-11-20,-,27500,507,54.24,3134,8.77,50,0.18,,
053800,안랩,코스닥,IT S/W & SVC,64000,300,640886720000,2020-11-20,-,64000,2204,29.04,20539,3.12,900,1.41,,
097520,엠씨넥스,코스닥,IT H/W,35850,200,640405829700,2020-11-20,-,35850,5151,6.96,12571,2.85,500,1.39,,
204270,제이앤티씨,코스닥,일반전기전자,10900,200,630548279400,2020-11-20,-,10900,1691,6.45,5638,1.93,0,0,,
109820,진매트릭스,코스닥,기타서비스,31000,100,628693454000,2020-11-20,-,31000,,,826,37.53,0,0,,
078130,국일제지,코스닥,종이·목재,4940,105,624161016960,2020-11-20,-,4940,,,357,13.84,0,0,,
131970,테스나,코스닥,IT H/W,42250,0,623592128250,2020-11-20,-,42250,1363,31,10259,4.12,200,0.47,,
144510,녹십자랩셀,코스닥,기타서비스,58000,1100,612135132000,2020-11-20,-,58000,,,4174,13.9,25,0.04,,
007390,네이처셀,코스닥,제약,10000,810,611903990000,2020-11-20,-,10000,16,625,1338,7.47,0,0,,
243070,휴온스,코스닥,제약,61700,200,609641904800,2020-11-20,-,61700,3873,15.93,19690,3.13,700,1.13,,
131290,티에스이,코스닥,IT H/W,55000,-3500,608378595000,2020-11-20,-,55000,1583,34.74,14862,3.7,200,0.36,,
195990,에이비프로바이오,코스닥,기계·장비,2515,0,600213293455,2020-11-20,-,2515,,,731,3.44,0,0,,
102710,이엔에프테크놀로지,코스닥,화학,42000,650,598829112000,2020-11-20,-,42000,3285,12.79,18688,2.25,150,0.36,,
095610,테스,코스닥,IT H/W,30250,-400,597988836500,2020-11-20,-,30250,508,59.55,10872,2.78,300,0.99,,
348150,고바이오랩,코스닥,기타서비스,38000,8750,585799108000,2020-11-20,-,38000,,,,,0,0,,
222800,심텍,코스닥,IT H/W,18350,150,584523524050,2020-11-20,-,18350,,,6678,2.75,160,0.87,,
214450,파마리서치프로덕트,코스닥,유통,60300,1000,580546872900,2020-11-20,-,60300,1766,34.14,21024,2.87,300,0.5,,
068240,다원시스,코스닥,IT H/W,21050,400,568314109750,2020-11-20,-,21050,161,130.75,7825,2.69,100,0.48,,
078070,유비쿼스홀딩스,코스닥,일반전기전자,30200,2450,564638165600,2020-11-20,-,30200,424,71.23,10715,2.82,130,0.43,,
267980,매일유업,코스닥,음식료·담배,71800,1400,563173208400,2020-11-20,-,71800,8206,8.75,51460,1.4,800,1.11,,
200230,텔콘RF제약,코스닥,IT H/W,6590,180,562702847380,2020-11-20,-,6590,,,1337,4.93,0,0,,
064550,바이오니아,코스닥,제약,22350,700,559024815600,2020-11-20,-,22350,,,1355,16.49,0,0,,
319660,피에스케이,코스닥,IT H/W,37800,-800,558117756000,2020-11-20,-,37800,1058,35.73,12682,2.98,300,0.79,,
332570,와이팜,코스닥,IT H/W,15000,1250,557120340000,2020-11-20,-,15000,339,44.25,1389,10.8,0,0,,
035600,KG이니시스,코스닥,IT S/W & SVC,19850,-50,553903014900,2020-11-20,-,19850,1847,10.75,8937,2.22,330,1.66,,
138080,오이솔루션,코스닥,IT H/W,51900,1900,551390530500,2020-11-20,-,51900,4756,10.91,13112,3.96,400,0.77,,
032620,유비케어,코스닥,IT S/W & SVC,10450,-900,545460102550,2020-11-20,-,10450,133,78.57,1965,5.32,40,0.38,,
091700,파트론,코스닥,IT H/W,10000,-50,541564100000,2020-11-20,-,10000,1186,8.43,6531,1.53,350,3.5,,
086390,유니테스트,코스닥,IT H/W,25500,50,538920213000,2020-11-20,-,25500,1259,20.25,7543,3.38,250,0.98,,
050890,쏠리드,코스닥,IT H/W,10300,410,537507302500,2020-11-20,-,10300,121,85.12,2350,4.38,0,0,,
206650,유바이오로직스,코스닥,제약,17450,550,536935138900,2020-11-20,-,17450,,,1221,14.29,0,0,,
108230,톱텍,코스닥,기계·장비,14050,500,534226592250,2020-11-20,-,14050,105,133.81,9079,1.55,100,0.71,,
031390,녹십자셀,코스닥,제약,42000,650,523243308000,2020-11-20,-,42000,923,45.5,6986,6.01,100,0.24,,
137400,피엔티,코스닥,기계·장비,23250,400,515724687750,2020-11-20,-,23250,,,4258,5.46,0,0,,
033290,코웰패션,코스닥,유통,5810,90,514186359540,2020-11-20,-,5810,584,9.95,2695,2.16,100,1.72,,
151910,나노스,코스닥,IT H/W,3445,15,512014320415,2020-11-20,-,3445,,,336,10.25,0,0,,
042000,카페24,코스닥,IT S/W & SVC,54100,1000,510195297700,2020-11-20,-,54100,710,76.2,12373,4.37,0,0,,
245620,EDGC,코스닥,기타서비스,11800,350,506391383200,2020-11-20,-,11800,,,1090,10.83,0,0,,
053580,웹케시,코스닥,금융,74800,600,505921394000,2020-11-20,-,74800,1406,53.2,8017,9.33,200,0.27,,
226950,올릭스,코스닥,기타서비스,77000,6100,505806917000,2020-11-20,-,77000,,,6401,12.03,0,0,,
294090,이오플로우,코스닥,의료·정밀기기,45300,1400,498222854100,2020-11-20,-,45300,,,364,124.45,0,0,,
039840,디오,코스닥,의료·정밀기기,31950,600,495979083900,2020-11-20,-,31950,1483,21.54,9174,3.48,0,0,,
097780,에스맥,코스닥,IT H/W,1895,45,494870915790,2020-11-20,-,1895,,,950,1.99,0,0,,
032190,다우데이타,코스닥,유통,12900,250,4.9407e+11,2020-11-20,-,12900,1782,7.24,15886,0.81,180,1.4,,
166090,하나머티리얼즈,코스닥,IT H/W,25150,-550,493636001100,2020-11-20,-,25150,1421,17.7,7410,3.39,200,0.8,,
023890,한국아트라스비엑스,코스닥,IT H/W,53900,900,4.93185e+11,2020-11-20,-,53900,13966,3.86,40126,1.34,400,0.74,,
232140,와이아이케이,코스닥,IT H/W,6200,60,492480427400,2020-11-20,-,6200,,,1580,3.92,0,0,,
078160,메디포스트,코스닥,제약,31500,550,491962023000,2020-11-20,-,31500,,,7145,4.41,0,0,,
048530,인트론바이오,코스닥,제약,14800,800,487260947600,2020-11-20,-,14800,,,2032,7.28,0,0,,
215200,메가스터디교육,코스닥,기타서비스,40250,400,476635670000,2020-11-20,-,40250,4035,9.98,20874,1.93,1100,2.73,,
095660,네오위즈,코스닥,IT S/W & SVC,21600,150,473364172800,2020-11-20,-,21600,1133,19.06,14741,1.47,0,0,,
263050,유틸렉스,코스닥,제약,31500,-50,472781515500,2020-11-20,-,31500,,,4300,7.33,0,0,,
100130,동국S&C,코스닥,금속,8260,-70,472001180000,2020-11-20,-,8260,171,48.3,4582,1.8,100,1.21,,
059090,미코,코스닥,IT H/W,15050,200,471314875150,2020-11-20,-,15050,259,58.11,2955,5.09,40,0.27,,
061970,엘비세미콘,코스닥,IT H/W,10750,500,470684364000,2020-11-20,-,10750,744,14.45,3419,3.14,50,0.47,,
036810,에프에스티,코스닥,IT H/W,23100,-50,467401103400,2020-11-20,-,23100,1002,23.05,5592,4.13,80,0.35,,
041140,넥슨지티,코스닥,IT S/W & SVC,13200,-50,466927850400,2020-11-20,-,13200,85,155.29,3040,4.34,0,0,,
175250,아이큐어,코스닥,제약,61700,-700,465803471300,2020-11-20,-,61700,,,15129,4.08,0,0,,
039560,다산네트웍스,코스닥,IT H/W,13200,850,462272883600,2020-11-20,-,13200,51,258.82,5002,2.64,0,0,,
294140,레몬,코스닥,화학,13300,150,4.5885e+11,2020-11-20,-,13300,,,623,21.35,0,0,,
003800,에이스침대,코스닥,기타 제조,41000,0,4.5469e+11,2020-11-20,-,41000,4130,9.93,42247,0.97,1100,2.68,,
060150,인선이엔티,코스닥,기타서비스,9750,60,452971223250,2020-11-20,-,9750,441,22.11,5361,1.82,0,0,,
042040,케이피엠테크,코스닥,화학,3290,80,452618390910,2020-11-20,-,3290,,,1132,2.91,0,0,,
215000,골프존,코스닥,IT S/W & SVC,71400,900,448064631000,2020-11-20,-,71400,2585,27.62,31877,2.24,2050,2.87,,
140860,파크시스템스,코스닥,의료·정밀기기,66700,500,444772608500,2020-11-20,-,66700,1277,52.23,6656,10.02,120,0.18,,
065660,안트로젠,코스닥,유통,49600,750,444215963200,2020-11-20,-,49600,,,7607,6.52,0,0,,
174900,앱클론,코스닥,제약,30850,250,443993200000,2020-11-20,-,30850,179,172.35,2337,13.2,0,0,,
029960,코엔텍,코스닥,기타서비스,8860,130,4.43e+11,2020-11-20,-,8860,485,18.27,3056,2.9,540,6.09,,
182400,엔케이맥스,코스닥,제약,13050,150,442663216650,2020-11-20,-,13050,,,3408,3.83,0,0,,
122990,와이솔,코스닥,IT H/W,15650,300,440890876650,2020-11-20,-,15650,1228,12.74,12099,1.29,250,1.6,,
216080,제테마,코스닥,제약,24950,-1100,437039120100,2020-11-20,-,24950,,,2019,12.36,0,0,,
041190,우리기술투자,코스닥,금융,5190,-110,4.3596e+11,2020-11-20,-,5190,140,37.07,899,5.77,0,0,,
074600,원익QnC,코스닥,비금속,16550,-150,435066400000,2020-11-20,-,16550,99,167.17,8103,2.04,0,0,,
030520,한글과컴퓨터,코스닥,IT S/W & SVC,17700,-300,434985535800,2020-11-20,-,17700,864,20.49,9633,1.84,0,0,,
299660,셀리드,코스닥,기타서비스,44750,150,434016467000,2020-11-20,-,44750,,,5359,8.35,0,0,,
034950,한국기업평가,코스닥,기타서비스,94300,500,428170470200,2020-11-20,-,94300,4563,20.67,23591,4,8618,9.14,,
272290,이녹스첨단소재,코스닥,IT H/W,45050,-100,428087309650,2020-11-20,-,45050,3757,11.99,19016,2.37,0,0,,
036830,솔브레인홀딩스,코스닥,화학,44350,500,426633916750,2020-11-20,-,44350,6665,6.65,45837,0.97,850,1.92,,
045390,대아티아이,코스닥,일반전기전자,5990,40,426197616780,2020-11-20,-,5990,30,199.67,1327,4.51,20,0.33,,
060720,KH바텍,코스닥,IT H/W,18000,200,426130254000,2020-11-20,-,18000,,,7998,2.25,0,0,,
038500,삼표시멘트,코스닥,비금속,3930,95,421913689890,2020-11-20,-,3930,173,22.72,5916,0.66,50,1.27,,
284620,카이노스메드,코스닥,기타서비스,4015,0,421344655435,2020-11-20,-,4015,,,,,0,0,,
030530,원익홀딩스,코스닥,금융,5370,500,414767957970,2020-11-20,-,5370,444,12.09,9949,0.54,0,0,,
183300,코미코,코스닥,IT H/W,43250,-1250,414275790750,2020-11-20,-,43250,2515,17.2,13185,3.28,400,0.92,,
238090,앤디포스,코스닥,비금속,7480,370,412609710480,2020-11-20,-,7480,,,2185,3.42,0,0,,
263720,디앤씨미디어,코스닥,IT S/W & SVC,33600,500,412443729600,2020-11-20,-,33600,404,83.17,3383,9.93,0,0,,
192440,슈피겐코리아,코스닥,IT H/W,65200,-500,405306867600,2020-11-20,-,65200,6690,9.75,47368,1.38,1300,1.99,,
052400,코나아이,코스닥,IT S/W & SVC,26000,600,404537068000,2020-11-20,-,26000,,,5557,4.68,0,0,,
253840,수젠텍,코스닥,의료·정밀기기,26400,100,403787102400,2020-11-20,-,26400,,,1838,14.36,0,0,,
006730,서부T&D,코스닥,숙박·음식,6880,250,400006254720,2020-11-20,-,6880,1,6880,11574,0.59,0,0,,
013120,동원개발,코스닥,건설,4385,-15,398193518500,2020-11-20,-,4385,933,4.7,8492,0.52,170,3.88,,
222080,씨아이에스,코스닥,기계·장비,6890,-110,396117647640,2020-11-20,-,6890,212,32.5,926,7.44,0,0,,
119860,다나와,코스닥,IT S/W & SVC,29700,-300,388322213400,2020-11-20,-,29700,1822,16.3,8387,3.54,400,1.35,,
048410,현대바이오,코스닥,화학,10800,150,387891471600,2020-11-20,-,10800,22,490.91,1356,7.96,0,0,,
321550,티움바이오,코스닥,기타서비스,16500,200,387285129000,2020-11-20,-,16500,,,3943,4.18,0,0,,
046440,KG모빌리언스,코스닥,IT S/W & SVC,9950,-150,386314401600,2020-11-20,-,9950,619,16.07,7541,1.32,200,2.01,,
073490,이노와이어리스,코스닥,IT H/W,57200,1500,385387516800,2020-11-20,-,57200,2190,26.12,13479,4.24,250,0.44,,
216050,인크로스,코스닥,기타서비스,47550,-450,383099746350,2020-11-20,-,47550,1240,38.35,8160,5.83,0,0,,
052260,현대바이오랜드,코스닥,화학,25300,750,3.795e+11,2020-11-20,-,25300,723,34.99,10382,2.44,350,1.38,,
099190,아이센스,코스닥,의료·정밀기기,27600,50,379147768800,2020-11-20,-,27600,1723,16.02,14454,1.91,200,0.72,,
104830,원익머트리얼즈,코스닥,IT H/W,29700,-500,374457600000,2020-11-20,-,29700,2229,13.32,24386,1.22,150,0.51,,
072520,제넨바이오,코스닥,기타서비스,3870,210,374110790850,2020-11-20,-,3870,,,322,12.02,0,0,,
214870,뉴지랩,코스닥,IT H/W,12850,100,373944997300,2020-11-20,-,12850,,,2710,4.74,0,0,,
044340,위닉스,코스닥,일반전기전자,20800,400,371767240000,2020-11-20,-,20800,2478,8.39,8541,2.44,500,2.4,,
078020,이베스트투자증권,코스닥,금융,6690,50,371169161100,2020-11-20,-,6690,1132,5.91,9264,0.72,345,5.16,,
217600,켐온,코스닥,기타서비스,5810,-20,371034385400,2020-11-20,-,5810,32,181.56,581,10,0,0,,
082920,비츠로셀,코스닥,IT H/W,17150,400,369396456800,2020-11-20,-,17150,936,18.32,6567,2.61,100,0.58,,
089030,테크윙,코스닥,IT H/W,19100,0,368988812600,2020-11-20,-,19100,584,32.71,9076,2.1,230,1.2,,
093320,케이아이엔엑스,코스닥,IT S/W & SVC,75000,200,3.66e+11,2020-11-20,-,75000,3291,22.79,16719,4.49,500,0.67,,
064260,다날,코스닥,IT S/W & SVC,5310,30,363983561100,2020-11-20,-,5310,434,12.24,3168,1.68,0,0,,
298060,에스씨엠생명과학,코스닥,제약,30600,350,363164104800,2020-11-20,-,30600,,,1704,17.96,0,0,,
038540,상상인,코스닥,IT S/W & SVC,6560,20,362953733280,2020-11-20,-,6560,2282,2.87,9501,0.69,200,3.05,,
330860,네패스아크,코스닥,IT H/W,41900,3750,361434218500,2020-11-20,-,41900,763,54.91,3876,10.81,0,0,,
049950,미래컴퍼니,코스닥,기계·장비,43000,-200,359579158000,2020-11-20,-,43000,1619,26.56,13519,3.18,220,0.51,,
084110,휴온스글로벌,코스닥,제약,31100,50,356534349700,2020-11-20,-,31100,2341,13.28,33045,0.94,400,1.29,,
293780,압타바이오,코스닥,기타서비스,32050,700,355602217650,2020-11-20,-,32050,,,6907,4.64,0,0,,
194700,노바렉스,코스닥,음식료·담배,39450,1300,355197543000,2020-11-20,-,39450,1850,21.32,10195,3.87,200,0.51,,
036930,주성엔지니어링,코스닥,IT H/W,7350,50,354631708200,2020-11-20,-,7350,534,13.76,5033,1.46,70,0.95,,
089970,에이피티씨,코스닥,기계·장비,15000,0,353468925000,2020-11-20,-,15000,656,22.87,2561,5.86,0,0,,
023410,유진기업,코스닥,비금속,4565,0,352924089595,2020-11-20,-,4565,272,16.78,9929,0.46,150,3.29,,
049070,인탑스,코스닥,IT H/W,20400,250,3.5088e+11,2020-11-20,-,20400,2073,9.84,25323,0.81,250,1.23,,
057500,SKC 솔믹스,코스닥,IT H/W,5670,10,348671206800,2020-11-20,-,5670,6,945,1559,3.64,0,0,,
142280,녹십자엠에스,코스닥,제약,16500,400,348435169500,2020-11-20,-,16500,,,2348,7.03,0,0,,
027360,아주IB투자,코스닥,금융,2915,-15,346726132500,2020-11-20,-,2915,137,21.28,1412,2.06,35,1.2,,
121600,나노신소재,코스닥,화학,31950,-300,346604239350,2020-11-20,-,31950,541,59.06,8591,3.72,120,0.38,,
068330,일신바이오,코스닥,기계·장비,7830,0,346212376200,2020-11-20,-,7830,109,71.83,908,8.62,7,0.09,,
043150,바텍,코스닥,의료·정밀기기,23300,-50,346104164800,2020-11-20,-,23300,2281,10.21,16730,1.39,100,0.43,,
025320,시노펙스,코스닥,IT H/W,4715,-35,345340546970,2020-11-20,-,4715,89,52.98,1142,4.13,0,0,,
227950,엔투텍,코스닥,기계·장비,6710,-540,344959147390,2020-11-20,-,6710,,,653,10.28,0,0,,
265520,AP시스템,코스닥,IT H/W,23550,-50,341009345850,2020-11-20,-,23550,671,35.1,7468,3.15,50,0.21,,
230240,에치에프알,코스닥,일반전기전자,28450,1450,340888469000,2020-11-20,-,28450,86,330.81,6753,4.21,0,0,,
228760,지노믹트리,코스닥,제약,17000,-200,339765655000,2020-11-20,-,17000,,,5450,3.12,0,0,,
102940,코오롱생명과학,코스닥,제약,29650,500,338376355400,2020-11-20,-,29650,,,8852,3.35,0,0,,
066700,테라젠이텍스,코스닥,제약,10400,100,337110124000,2020-11-20,-,10400,1432,7.26,4378,2.38,0,0,,
